Comune,Nucleo_ID,Popolazione,SI_mean_km,SI_St.Dv_km,SI_mean_min,SI_St.Dv_min,SI_match_ratio,SP_mean_km,SP_St.Dv_km,SP_mean_min,SP_St.Dv_min,SP_match_ratio,SS_mean_km,SS_St.Dv_km,SS_mean_min,SS_St.Dv_min,SS_match_ratio
CERVETERI,5802910002.0,16299.0,2.6810000000000005,3.913546984514176,21.055555555555557,19.591581714452616,6/6,4.314833333333333,6.84808155373946,29.26388888888889,33.706676583375824,6/8,4.220666666666667,5.433496142754988,29.900000000000002,23.37750580745897,3/3
CERVETERI,5802910004.0,299.0,52.36,,219.192708,,0/6,39.58,,140.649479,,0/8,69.15,,217.926042,,0/3
CERVETERI,5802920001.0,179.0,52.36,,219.192708,,0/6,39.58,,140.649479,,0/8,69.15,,217.926042,,0/3
CERVETERI,5802910005.0,3897.0,17.055166666666665,1.2648989551211853,66.96666666666665,6.059757970964407,6/6,14.879666666666669,5.765694326502807,63.83888888888888,8.870623594931924,6/8,17.591666666666665,1.6214883081087361,68.69444444444444,6.886910558228345,3/3
CERVETERI,5802910003.0,9601.0,8.841833333333332,3.9552021145153464,40.53888888888889,13.73271708433981,6/6,10.686666666666664,6.020044872479496,46.52222222222222,18.7973362967164,6/8,8.071333333333333,6.091439266161433,37.78333333333334,20.70093261452515,3/3
CERVETERI,5802910007.0,47.0,17.923000000000002,4.153947520130701,60.64166666666666,28.465130227857536,6/6,15.140166666666667,3.6440271358301746,46.50555555555555,29.97590266765524,6/8,18.536333333333335,6.638908519729228,57.83888888888889,44.57729346419085,3/3
CERVETERI,5802920014.0,52.0,14.973333333333334,9.536101712265166,52.89444444444444,13.531907423512715,6/6,17.62816666666667,17.46709746256277,61.01944444444444,40.33643158439977,6/8,19.613333333333337,12.675279655034572,56.98888888888889,17.28707234815573,3/3
CERVETERI,5802920005.0,60.0,25.64333333333333,29.48210414924055,68.11111111111111,43.317532589352666,6/6,23.265999999999995,31.13422893215761,61.48888888888889,48.95602524110191,6/8,36.62166666666666,42.533866334173446,71.99444444444444,67.73501542640123,3/3
CERVETERI,5802920013.0,152.0,39.928000000000004,3.8019727510859407,74.35555555555555,9.412849767245874,6/6,41.810833333333335,5.831883826574967,82.65833333333333,18.854397512398947,6/8,39.209666666666664,5.888524461470236,73.44444444444444,14.226367668418986,3/3
CERVETERI,5802920006.0,100.0,20.190833333333334,2.2800787194012986,77.58611111111112,24.72306034784049,6/6,21.211666666666666,13.677706630377283,68.1361111111111,26.916819229013807,6/8,29.070666666666668,13.664727305487414,92.58888888888889,35.80480388832596,3/3
CERVETERI,5802920011.0,144.0,19.646,0.8167643478996863,86.49444444444444,29.87550030574414,6/6,21.656833333333335,13.678045860672741,74.65277777777777,26.916819229013807,6/8,27.53633333333333,15.001885259304355,103.88888888888889,41.92952530845767,3/3
CERVETERI,5802920004.0,93.0,40.595,3.8019727510859407,83.07222222222221,9.412849767245874,6/6,42.477833333333336,5.831883826574967,91.375,18.854397512398943,6/8,39.876666666666665,5.888524461470236,82.16111111111111,14.22636766841899,3/3
CERVETERI,5802920003.0,42.0,14.600333333333335,9.53610171226517,47.644444444444446,13.531907423512715,6/6,17.255166666666664,17.46709746256277,55.769444444444446,40.33643158439977,6/8,19.240333333333336,12.675279655034572,51.738888888888894,17.28707234815573,3/3
CERVETERI,5802926612.0,30.0,52.36,,219.192708,,0/6,39.58,,140.649479,,0/8,69.15,,217.926042,,0/3
CERVETERI,5802920019.0,38.0,46.6584,0.8587393667463955,134.21333333333334,16.46380457582971,5/6,37.1958,18.584555770854465,110.26666666666668,30.429337543451936,5/8,45.1135,0.611647365726365,115.625,1.3788582233137596,2/3
CERVETERI,5802926622.0,32.0,15.629333333333335,1.4413785993508663,73.46944444444445,23.34625217761388,6/6,18.48016666666667,14.20146253618502,72.98888888888888,28.952070865611795,6/8,25.844666666666665,17.03481582915804,88.05555555555554,34.40636380628401,3/3
CERVETERI,5802926607.0,32.0,18.819833333333335,0.9862485318958237,74.25,25.592991662215304,6/6,20.985,13.671613101605823,62.91388888888889,24.37037458488087,6/8,26.581333333333333,15.260243193780804,86.53333333333335,35.78555341661399,3/3
CERVETERI,5802926615.0,37.0,27.19533333333334,29.48210414924055,88.52777777777777,43.31753258935265,6/6,25.228500000000004,30.834836972165107,76.16666666666667,53.00011740028926,6/8,38.17366666666667,42.533866334173446,92.41111111111111,67.73501542640125,3/3
CICILIANO,5803010001.0,1057.0,0.368,,6.466666666666667,,1/1,8.882,,27.95,,1/1,8.882,,27.95,,1/1
CICILIANO,5803020001.0,56.0,1.56,,28.033333333333335,,1/1,7.836999999999999,,12.583333333333334,,1/1,7.836999999999999,,12.583333333333334,,1/1
CINETO ROMANO,5803110001.0,491.0,8.298,,77.43333333333334,,1/1,8.298,,77.43333333333334,,1/1,9.121,,82.91666666666667,,1/1
CINETO ROMANO,5803120001.0,75.0,9.09,,67.06666666666666,,1/1,9.09,,67.06666666666666,,1/1,10.011,,75.68333333333334,,1/1
CIVITELLA SAN PAOLO,5803310001.0,1372.0,0.226,,2.75,,1/1,0.226,,2.75,,1/1,0.118,,1.9,,1/1
CIVITELLA SAN PAOLO,5803320002.0,100.0,2.858,,9.516666666666667,,1/1,2.858,,9.516666666666667,,1/1,2.9730000000000003,,11.783333333333333,,1/1
COLLEFERRO,5803410001.0,19545.0,0.9162,0.627293153158872,9.546666666666667,2.479370439804786,5/5,0.8634000000000002,0.6409846332011401,8.763333333333334,1.7654240913225985,5/5,0.5305,0.4433559518039653,7.225,6.092903431224085,2/2
COLLEFERRO,5803420002.0,64.0,2.9458,1.2096444518948533,30.25333333333333,6.914873261472132,5/5,3.0748000000000006,1.114276087870506,31.95333333333333,6.627105535433835,5/5,3.09,0.6986214998123089,34.125,0.4360491817316996,2/2
COLLEFERRO,5803420001.0,38.0,4.3658,1.5468454027471523,14.583333333333332,4.059146051408678,5/5,4.329200000000001,1.5111411912855797,13.936666666666667,3.5950467467212595,5/5,4.4765,1.457347076025474,14.225,4.5136982865741295,2/2
COLLEFERRO,5803410003.0,873.0,5.3149999999999995,0.7230525568725972,16.783333333333335,1.5895492023421816,5/5,5.2782,0.7548935024226929,16.136666666666667,1.7337900039444734,5/5,5.0504999999999995,0.04596194077712586,15.725000000000001,2.3923779430144867,2/2
COLONNA,5803510001.0,3854.0,0.373,,6.616666666666666,,1/1,0.373,,6.616666666666666,,1/1,0.373,,6.616666666666666,,1/1
COLONNA,5803510002.0,21.0,1.834,,31.433333333333334,,1/1,1.834,,31.433333333333334,,1/1,1.834,,31.433333333333334,,1/1
COLONNA,5803526601.0,40.0,0.9099999999999999,,13.75,,1/1,0.9099999999999999,,13.75,,1/1,0.9099999999999999,,13.75,,1/1
FIANO ROMANO,5803610001.0,13944.0,1.7634999999999998,0.7304413049657034,10.033333333333333,1.8384776310850246,2/2,1.7783333333333335,0.7949272503401387,7.4111111111111105,1.4384920087575248,3/3,0.181,,2.6166666666666667,,1/1
FILACCIANO,5803710001.0,370.0,0.551,,7.983333333333333,,1/1,4.701,,15.483333333333333,,1/1,7.093,,46.15,,1/1
FORMELLO,5803810001.0,8039.0,3.8085,4.581344835307641,50.95,59.34982916759089,2/2,3.9564999999999997,4.314058472019126,53.333333333333336,55.083618254432054,2/2,0.697,,9.933333333333334,,1/1
FORMELLO,5803810002.0,3217.0,6.9959999999999996,8.950557636259319,48.53333333333333,53.315851301465685,2/2,7.3,9.438461315278037,46.54166666666667,51.41844810528178,2/2,13.195,,87.43333333333334,,1/1
FORMELLO,5803820001.0,144.0,32.995999999999995,2.8354981925580542,151.29999999999998,9.923065162651215,2/2,33.2995,3.322694764795588,149.31666666666666,8.013876853447524,2/2,34.871,,159.51666666666668,,1/1
FORMELLO,5803820007.0,159.0,5.7055,3.522098877090193,60.025000000000006,53.35120664052501,2/2,6.009,3.0349023048526615,58.041666666666664,55.260394949728685,2/2,3.085,,23.5,,1/1
FORMELLO,5803820005.0,263.0,11.9035,7.983942666377307,87.6,54.423651925324606,2/2,12.206999999999999,7.496746094139777,85.61666666666667,56.33284023452829,2/2,6.128,,50.31666666666667,,1/1
FORMELLO,5803820014.0,198.0,7.24,3.52280598387138,65.10833333333333,53.35120664052501,2/2,7.544,3.0349023048526615,63.12500000000001,55.26039494972869,2/2,4.62,,28.583333333333332,,1/1
FORMELLO,5803820013.0,74.0,7.322,4.057378710448409,60.325,61.93076891892178,2/2,7.625500000000001,3.5701821382108787,58.34166666666666,63.83995722812546,2/2,4.323,,17.733333333333334,,1/1
FRASCATI,5803910001.0,22080.0,3.5620000000000003,1.0172848175412823,49.24444444444445,6.630959932741988,6/6,3.8412,0.8705832527679359,49.49333333333333,4.545764206623815,5/5,3.1800000000000006,1.274206419698159,43.275,6.682159082212876,2/2
GALLICANO NEL LAZIO,5804010001.0,1575.0,6.230999999999999,,20.15,,1/1,4.531,,17.25,,1/1,3.7429999999999994,,56.483333333333334,,1/1
GALLICANO NEL LAZIO,5804010002.0,3962.0,2.275,,14.916666666666666,,1/1,1.5929999999999997,,11.35,,1/1,1.68,,12.1,,1/1
GALLICANO NEL LAZIO,5804020003.0,75.0,3.849,,21.466666666666665,,1/1,3.166,,17.9,,1/1,3.253,,18.65,,1/1
GALLICANO NEL LAZIO,5804026606.0,26.0,3.385,,15.566666666666666,,1/1,2.702,,12.0,,1/1,2.7890000000000006,,12.75,,1/1
GAVIGNANO,5804110001.0,754.0,0.308,,3.966666666666667,,1/1,0.365,,4.633333333333334,,1/1,0.032,,0.5166666666666667,,1/1
GAVIGNANO,5804120005.0,48.0,3.074,,26.216666666666665,,1/1,3.115,,26.7,,1/1,3.361,,26.883333333333336,,1/1
GAVIGNANO,5804120008.0,121.0,2.484,,41.06666666666668,,1/1,2.541,,41.733333333333334,,1/1,2.208,,37.61666666666667,,1/1
GAVIGNANO,5804120009.0,65.0,5.781,,23.533333333333335,,1/1,5.808,,24.016666666666666,,1/1,5.492,,22.95,,1/1
GAVIGNANO,5804120010.0,102.0,5.103,,10.883333333333333,,1/1,5.13,,11.366666666666667,,1/1,4.813,,10.3,,1/1
GAVIGNANO,5804120006.0,65.0,2.054,,11.483333333333333,,1/1,2.095,,11.966666666666667,,1/1,2.341,,12.15,,1/1
GAVIGNANO,5804120011.0,37.0,6.54,,31.0,,1/1,6.567,,31.483333333333338,,1/1,6.25,,30.416666666666668,,1/1
GENAZZANO,5804210001.0,4151.0,17.7355,23.990011765315998,71.73333333333333,86.59701046931252,2/2,0.469,,7.9333333333333345,,1/1,0.772,,10.5,,1/1
GENAZZANO,5804220002.0,204.0,36.5195,4.077884807102817,129.06666666666666,42.61496867950925,2/2,33.359,,93.58333333333333,,1/1,33.636,,98.93333333333334,,1/1
GENAZZANO,5804220003.0,56.0,25.285500000000003,31.677676690376146,100.67500000000003,113.00744874663008,2/2,2.559,,24.95,,1/1,2.886,,20.76666666666667,,1/1
GENAZZANO,5804226601.0,39.0,23.735500000000002,25.25007604939043,110.00833333333333,100.20881600715357,2/2,5.604,,33.766666666666666,,1/1,5.881,,39.15,,1/1
GENAZZANO,5804226604.0,28.0,37.2545,4.077884807102817,130.58333333333331,42.61496867950926,2/2,34.094,,95.1,,1/1,34.371,,100.45,,1/1
GENZANO DI ROMA,5804310001.0,850.0,7.199,2.543457980781283,28.760000000000005,6.531426167214767,5/5,7.2341999999999995,2.561365397595587,29.213333333333335,6.111207827517497,5/5,8.852,0.1838477631085022,27.633333333333336,2.1684607956387456,2/2
GENZANO DI ROMA,5804310002.0,19339.0,2.3326000000000002,3.3122612064871944,13.506666666666666,5.152609910413255,5/5,2.3864000000000005,3.27609314580645,14.259999999999996,4.122324047858871,5/5,0.9740000000000001,0.3775950211536165,15.524999999999999,6.988572020727044,2/2
GENZANO DI ROMA,5804320002.0,141.0,4.5364,0.5278326439317674,43.126666666666665,8.430192102727487,5/5,4.4958,0.6133512044497834,43.223333333333336,8.397954446702416,5/5,4.828,0.1923330444827411,39.34166666666666,0.4596194077712549,2/2
GENZANO DI ROMA,5804320001.0,53.0,9.485000000000001,4.684248178736904,61.593333333333334,25.728352821136625,5/5,9.5202,4.703013842207994,62.04666666666666,25.922082499504377,5/5,12.100999999999999,0.1838477631085022,73.98333333333333,2.168460795638743,2/2
GENZANO DI ROMA,5804310003.0,682.0,7.629,3.7732802042785,22.05,6.377423286702693,5/5,7.664200000000001,3.7918082361849472,22.50333333333333,6.339310775716167,5/5,9.836,0.1838477631085022,25.183333333333334,2.1684607956387456,2/2
GENZANO DI ROMA,5804320003.0,47.0,6.5834,3.708641098839304,27.610000000000003,7.074235333628333,5/5,6.630999999999999,3.6926067350856626,27.830000000000002,6.839208856130788,5/5,4.1,0.7707463914933363,20.55,0.8956685895029596,2/2
GENZANO DI ROMA,5804326705.0,24.0,10.65,5.667444706391056,56.906666666666666,19.961249265069114,5/5,10.6064,5.638876599110855,57.00333333333332,20.02305060562839,5/5,14.8275,0.19304015126392726,65.56666666666666,0.4949747468305853,2/2
GENZANO DI ROMA,5804326704.0,54.0,13.025,7.690347001273739,75.12,26.004575986203317,5/5,12.9816,7.657650083413319,75.21666666666667,26.071224558888677,5/5,18.8655,0.19304015126392726,87.91666666666667,0.4949747468305853,2/2
GERANO,5804410001.0,936.0,0.795,,11.1,,1/1,7.289,,51.166666666666664,,1/1,7.289,,51.166666666666664,,1/1
GERANO,5804426602.0,21.0,0.515,,7.15,,1/1,7.838000000000001,,57.39999999999999,,1/1,7.838000000000001,,57.39999999999999,,1/1
GORGA,5804510001.0,459.0,0.268,,3.316666666666667,,1/1,0.268,,3.316666666666667,,1/1,40.586,,107.86666666666666,,1/1
GORGA,5804510002.0,102.0,7.946,,20.65,,1/1,7.946,,20.65,,1/1,33.791,,96.55,,1/1
GROTTAFERRATA,5804610002.0,19274.0,1.8756666666666668,0.32222093869476176,25.433333333333334,3.4022459901920348,3/3,1.8033333333333332,0.39785969051077963,24.738888888888887,3.943712764688926,3/3,2.0485,0.37971634149717615,27.5,3.4176827757349817,2/2
GROTTAFERRATA,5804610004.0,157.0,4.739,0.9628603221651625,45.32222222222222,1.716612728386709,3/3,4.945666666666667,1.2457826188116985,45.588888888888896,2.3392979320332032,3/3,4.063,2.002526404320303,39.6,8.01387685344754,2/2
GROTTAFERRATA,5804620007.0,66.0,5.479333333333334,0.9898284363127445,39.93888888888889,4.95059854218921,3/3,5.1160000000000005,1.435892405439906,39.43333333333333,5.3443376057697245,3/3,5.7475000000000005,1.3201683604752843,41.60833333333333,6.635018630133771,2/2
GROTTAFERRATA,5804610005.0,193.0,3.623666666666667,0.9411595684756828,32.61111111111111,0.9730155493409431,3/3,3.8303333333333334,1.2258883853489,32.87777777777778,1.9564944084689782,3/3,2.954,1.9756563466352137,26.658333333333335,8.968471008049377,2/2
GROTTAFERRATA,5804610003.0,101.0,4.767666666666667,0.5487443241923632,46.16111111111111,0.9730155493409461,3/3,4.974333333333333,0.8802961622847922,46.427777777777784,1.9564944084689755,3/3,4.088,1.66311514935076,42.349999999999994,5.939696961966998,2/2
GROTTAFERRATA,5804620006.0,86.0,5.833,0.548896165043991,48.1111111111111,0.9730155493409431,3/3,6.039666666666666,0.8802331130634279,48.37777777777778,1.9564944084689782,3/3,5.274,1.491995308303615,45.891666666666666,3.6887403751898242,2/2
GROTTAFERRATA,5804626605.0,32.0,4.547999999999999,0.6255493585641344,16.938888888888886,0.4613787710443242,3/3,4.754666666666666,0.9452123218268652,17.205555555555556,1.7804753838771799,3/3,4.5120000000000005,0.8174154390516487,18.133333333333333,0.7778174593052033,2/2
GROTTAFERRATA,5804626701.0,88.0,5.135000000000001,0.6255493585641344,17.47222222222222,0.46137877104432257,3/3,5.341666666666666,0.945212321826865,17.738888888888887,1.7804753838771807,3/3,5.099,0.8174154390516487,18.666666666666664,0.7778174593052007,2/2
JENNE,5804810001.0,305.0,13.622,,30.366666666666667,,1/1,37.327,,186.45,,1/1,13.622,,30.366666666666667,,1/1
LABICO,5804910001.0,5017.0,1.379,0.268700576850888,18.525000000000002,3.806591505387579,2/2,1.232,,16.45,,1/1,1.45,,18.466666666666665,,1/1
LABICO,5804920001.0,1112.0,10.980500000000001,0.3372899346259821,88.11666666666667,0.11785113019776128,2/2,10.785,,88.81666666666666,,1/1,11.097,,85.91666666666667,,1/1
LANUVIO,5805010001.0,697.0,13.302333333333333,4.061736369255559,63.2111111111111,32.51491253312912,3/3,13.9615,3.0049115904909196,68.44583333333334,29.299334384425364,4/4,15.088999999999999,,85.51666666666667,,1/1
LANUVIO,5805010002.0,6056.0,8.463999999999999,12.912940292590221,54.599999999999994,65.92835336771105,3/3,2.381,2.857119761811418,22.795833333333334,14.115504838717312,4/4,0.855,,14.516666666666667,,1/1
LANUVIO,5805010004.0,1672.0,12.271333333333335,0.8100310693629804,63.911111111111104,27.380469181381688,3/3,10.706750000000001,3.004425666135432,66.1125,29.299334384425364,4/4,11.834,,83.18333333333332,,1/1
LANUVIO,5805020002.0,251.0,12.631,8.685003799653746,81.12777777777778,26.78567368603625,3/3,9.595000000000002,7.383054516932678,84.34583333333335,42.424218657551066,4/4,3.36,,55.983333333333334,,1/1
LANUVIO,5805020001.0,112.0,9.922666666666666,12.584646611380604,78.8111111111111,58.7877002756844,3/3,3.89075,2.5721906843518947,48.079166666666666,8.23024430356088,4/4,2.5190000000000006,,43.016666666666666,,1/1
LANUVIO,5805010003.0,164.0,10.822,3.336991309548169,59.166666666666664,22.430949600942,3/3,7.3115,3.004911590490919,58.41250000000001,29.299334384425364,4/4,8.439,,75.48333333333333,,1/1
LANUVIO,5805020004.0,372.0,15.149333333333336,2.9439586161040614,93.97777777777777,32.024610038970785,3/3,12.94475,4.447939401190924,97.97916666666667,35.04896673861363,4/4,13.035000000000002,,121.55,,1/1
LANUVIO,5805020003.0,297.0,12.369,10.307982731844287,78.33888888888889,28.70018550720793,3/3,7.5645,5.083590758509186,79.39999999999999,38.93841053272225,4/4,3.36,,55.6,,1/1
LICENZA,5805110001.0,36.0,2.765,,36.766666666666666,,1/1,2.64,,34.833333333333336,,1/1,47.165,,187.75,,1/1
LICENZA,5805110002.0,773.0,0.277,,4.85,,1/1,0.152,,2.85,,1/1,44.37199999999999,,156.93333333333334,,1/1
MAGLIANO ROMANO,5805210001.0,1321.0,0.14,,1.7833333333333332,,1/1,0.457,,7.1000000000000005,,1/1,0.457,,7.1000000000000005,,1/1
MANDELA,5805310001.0,602.0,0.064,,1.0833333333333333,,1/1,0.064,,1.0833333333333333,,1/1,3.736,,52.766666666666666,,1/1
MANDELA,5805320001.0,237.0,1.23,,19.966666666666665,,1/1,1.23,,19.966666666666665,,1/1,3.4480000000000004,,49.35,,1/1
MANZIANA,5805410001.0,6760.0,0.294,,4.3,,1/1,0.463,,7.2,,1/1,0.454,,6.466666666666666,,1/1
MANZIANA,5805420001.0,184.0,3.289,,46.51666666666666,,1/1,3.458,,49.4,,1/1,3.2729999999999997,,46.43333333333334,,1/1
MANZIANA,5805420003.0,93.0,1.716,,24.55,,1/1,1.885,,27.433333333333334,,1/1,2.006,,28.6,,1/1
MANZIANA,5805426702.0,68.0,2.255,,32.583333333333336,,1/1,2.424,,35.45,,1/1,2.545,,36.63333333333333,,1/1
MARANO EQUO,5805510001.0,782.0,0.496,,7.116666666666666,,1/1,0.366,,5.533333333333333,,1/1,4.184,,35.56666666666667,,1/1
MARCELLINA,5805610001.0,6636.0,0.515,,6.866666666666666,,1/1,0.549,,8.566666666666666,,1/1,0.157,,2.15,,1/1
MARCELLINA,5805620002.0,134.0,6.797,,42.21666666666667,,1/1,5.902,,42.5,,1/1,5.57,,41.083333333333336,,1/1
MARCELLINA,5805620001.0,43.0,3.474,,7.183333333333334,,1/1,4.554,,10.933333333333334,,1/1,4.221,,9.783333333333333,,1/1
MAZZANO ROMANO,5805810001.0,2452.0,0.456,,5.816666666666666,,1/1,0.456,,5.816666666666666,,1/1,0.456,,5.816666666666666,,1/1
